,game_id,date,year,week,home_team,away_team,home_score,away_score,winner,score_diff,1st Downs_diff,3rd Down Attempts_diff,3rd Down Conversions_diff,4th Down conversions_diff,Fumbles Lost_diff,Passing Completions_diff,Passing Yards_diff,Penalties_diff,Penalty Yards_diff,Rushing Attempts_diff,Rushing Yards_diff,Time of Possession_diff,4th Down Attempts_diff,Interceptions Thrown_diff,Passing Attempts_diff
600,1490,12/28/2006,2006,1, California, Texas A&M,45,10, California,35,2,-5,-2,0,0.0,1.0,49.0,-1.0,2.0,-6.0,78.0,-590.0,-3.0,0.0,-5.0
601,1491,12/29/2006,2006,1, Kentucky, Clemson,28,20, Kentucky,8,0,3,3,0,-1.0,-2.0,37.0,3.0,34.0,15.0,-30.0,448.0,1.0,-1.0,-10.0
602,1496,12/30/2006,2006,1, Virginia Tech, Georgia,24,31, Georgia,-7,1,-1,0,0,1.0,5.0,18.0,4.0,47.0,-5.0,-29.0,-46.0,1.0,2.0,6.0
603,1498,12/30/2006,2006,1, Boston College, Navy,25,24, Boston College,1,-13,-1,-1,0,-2.0,14.0,161.0,2.0,-5.0,-28.0,-249.0,-406.0,-1.0,2.0,22.0
604,1503,01/01/2007,2006,1, Michigan, USC,18,32, USC,-14,-1,0,-1,-1,0.0,-1.0,-82.0,-1.0,-7.0,4.0,-36.0,-4.0,0.0,1.0,-4.0
605,1512,08/30/2007,2007,1, Iowa State, Kent State,14,23, Kent State,-9,-5,0,1,-2,0.0,-3.0,-13.0,-1.0,-31.0,-12.0,-44.0,-72.0,-3.0,0.0,-3.0
606,1513,08/30/2007,2007,1, Mississippi State, LSU,0,45, LSU,-45,-9,0,-3,0,1.0,0.0,-13.0,-1.0,-21.0,-24.0,-188.0,-330.0,2.0,6.0,11.0
607,1515,08/30/2007,2007,1, Louisville, Murray State,73,10, Louisville,63,10,-9,0,0,-1.0,-1.0,253.0,7.0,53.0,6.0,131.0,-280.0,-1.0,0.0,-8.0
608,1516,08/30/2007,2007,1, Utah State, UNLV,16,23, UNLV,-7,0,-1,2,0,1.0,1.0,-4.0,-7.0,-54.0,2.0,-76.0,0.0,1.0,0.0,-1.0
609,1520,08/30/2007,2007,1, Oregon State, Utah,24,7, Oregon State,17,9,-7,-4,3,0.0,-5.0,-49.0,1.0,-3.0,14.0,223.0,188.0,2.0,2.0,-7.0
610,1521,08/30/2007,2007,1, Boise State, Weber State,56,7, Boise State,49,14,-4,1,2,-2.0,5.0,127.0,3.0,39.0,29.0,297.0,262.0,4.0,1.0,-2.0
611,1525,09/01/2007,2007,1, Michigan, Appalachian State,32,34, Appalachian State,-2,1,2,0,0,0.0,2.0,6.0,0.0,11.0,-4.0,86.0,-144.0,2.0,-1.0,14.0
612,1526,09/01/2007,2007,1, BYU, Arizona,20,7, BYU,13,6,1,3,0,1.0,-2.0,65.0,-2.0,-29.0,13.0,72.0,436.0,-1.0,0.0,1.0
613,1528,09/01/2007,2007,1, TCU, Baylor,27,0, TCU,27,2,-5,-4,0,2.0,-8.0,-26.0,3.0,10.0,20.0,130.0,256.0,1.0,-4.0,-25.0
614,1530,09/01/2007,2007,1, Fresno State, Sacramento State,24,3, Fresno State,21,10,9,10,-1,3.0,5.0,150.0,3.0,24.0,24.0,221.0,566.0,0.0,0.0,7.0
615,1531,09/01/2007,2007,1, Stanford, UCLA,17,45, UCLA,-28,-8,2,-2,0,1.0,11.0,60.0,-4.0,-31.0,-24.0,-286.0,-104.0,1.0,0.0,30.0
616,1534,09/01/2007,2007,1, Colorado, Colorado State,31,28, Colorado,3,-5,-5,-5,-1,2.0,-2.0,-28.0,-2.0,-19.0,-28.0,-28.0,-842.0,-3.0,0.0,5.0
617,1536,09/01/2007,2007,1, Virginia Tech, East Carolina,17,7, Virginia Tech,10,-3,-3,-1,1,2.0,6.0,126.0,-8.0,-27.0,-4.0,-109.0,-186.0,0.0,0.0,2.0
618,1537,09/01/2007,2007,1, Kentucky, Eastern Kentucky,50,10, Kentucky,40,10,-2,5,1,1.0,7.0,208.0,3.0,26.0,14.0,158.0,138.0,2.0,-1.0,2.0
619,1539,09/01/2007,2007,1, Penn State, Florida International,59,0, Penn State,59,10,2,8,1,-3.0,13.0,196.0,-2.0,-3.0,17.0,239.0,487.0,1.0,0.0,15.0
620,1542,09/01/2007,2007,1, USC, Idaho,38,10, USC,28,9,0,4,0,0.0,6.0,51.0,-3.0,-30.0,11.0,116.0,308.0,1.0,2.0,-1.0
621,1544,09/01/2007,2007,1, Northern Illinois, Iowa,3,16, Iowa,-13,-11,2,2,0,0.0,14.0,81.0,-5.0,-76.0,-25.0,-229.0,-140.0,-1.0,3.0,13.0
622,1545,09/01/2007,2007,1, North Carolina, James Madison,37,14, North Carolina,23,-3,-5,-1,1,0.0,0.0,127.0,0.0,32.0,-10.0,-50.0,-382.0,1.0,-1.0,-3.0
623,1550,09/01/2007,2007,1, Illinois, Missouri,34,40, Missouri,-6,1,-5,-3,0,1.0,-14.0,-43.0,-3.0,0.0,1.0,49.0,74.0,0.0,2.0,-14.0
624,1551,09/01/2007,2007,1, Texas A&M, Montana State,38,7, Texas A&M,31,5,-7,-1,-1,0.0,-15.0,-175.0,2.0,10.0,-2.0,162.0,-686.0,0.0,-1.0,-25.0
625,1552,09/01/2007,2007,1, Nebraska, Nevada,52,10, Nebraska,42,17,2,6,0,0.0,6.0,104.0,-4.0,-21.0,46.0,336.0,1276.0,1.0,0.0,-1.0
626,1556,09/01/2007,2007,1, Northwestern, Northeastern,27,0, Northwestern,27,4,4,4,2,0.0,6.0,103.0,0.0,-9.0,25.0,54.0,836.0,1.0,0.0,-1.0
627,1557,09/01/2007,2007,1, Hawai'i, Northern Colorado,63,6, Hawai'i,57,-1,-6,-1,3,-2.0,27.0,408.0,0.0,32.0,-24.0,-13.0,-238.0,2.0,1.0,30.0
628,1563,09/01/2007,2007,1, South Carolina, Louisiana-Lafayette,28,14, South Carolina,14,-1,-1,2,0,0.0,9.0,175.0,-3.0,-27.0,-6.0,-57.0,196.0,-1.0,1.0,10.0
629,1565,09/01/2007,2007,1, Southern Mississippi, Tennessee-Martin,35,13, Southern Mississippi,22,13,6,8,1,1.0,-6.0,-63.0,-1.0,16.0,31.0,238.0,484.0,1.0,-1.0,-2.0
630,1566,09/01/2007,2007,1, Arkansas, Troy,46,26, Arkansas,20,9,-2,0,0,2.0,-4.0,-57.0,-3.0,-17.0,19.0,188.0,372.0,-2.0,-1.0,-27.0
631,1568,09/01/2007,2007,1, Maryland, Villanova,31,14, Maryland,17,12,-1,1,1,0.0,6.0,31.0,2.0,45.0,25.0,210.0,788.0,0.0,2.0,2.0
632,1571,09/01/2007,2007,1, Wisconsin, Washington State,42,21, Wisconsin,21,4,1,5,-1,1.0,3.0,133.0,-4.0,-36.0,14.0,25.0,814.0,-2.0,-1.0,2.0
633,1572,09/01/2007,2007,1, Alabama, Western Carolina,52,6, Alabama,46,9,-7,-1,-1,-2.0,11.0,91.0,-1.0,-23.0,5.0,237.0,-218.0,-1.0,0.0,7.0
634,1573,09/01/2007,2007,1, Florida, Western Kentucky,49,3, Florida,46,5,-5,2,0,0.0,1.0,169.0,3.0,6.0,1.0,137.0,-385.0,-1.0,0.0,0.0
635,1575,09/01/2007,2007,1, Ohio State, Youngstown State,38,6, Ohio State,32,5,-3,2,1,1.0,10.0,179.0,5.0,4.0,7.0,62.0,344.0,1.0,0.0,12.0
636,1578,09/01/2007,2007,1, Ohio, Gardner-Webb,36,14, Ohio,22,7,4,3,3,1.0,-10.0,-38.0,2.0,44.0,22.0,141.0,582.0,3.0,-2.0,-16.0
637,1579,09/03/2007,2007,1, Clemson, Florida State,24,18, Clemson,6,6,-2,1,-1,0.0,-3.0,18.0,-2.0,1.0,14.0,18.0,332.0,-2.0,0.0,-11.0
638,1581,09/06/2007,2007,1, Louisville, Middle Tennessee,58,42, Louisville,16,10,6,6,0,-1.0,11.0,111.0,4.0,29.0,24.0,63.0,1076.0,0.0,-2.0,13.0
639,1582,09/06/2007,2007,1, Cincinnati, Oregon State,34,3, Cincinnati,31,3,-7,-6,0,1.0,-17.0,-75.0,2.0,15.0,12.0,-6.0,-270.0,-1.0,-6.0,-31.0
640,1585,09/08/2007,2007,1, Vanderbilt, Alabama,10,24, Alabama,-14,-7,3,0,1,0.0,4.0,25.0,-1.0,10.0,-22.0,-164.0,-454.0,3.0,0.0,13.0
641,1586,09/08/2007,2007,1, Florida State, UAB,34,24, Florida State,10,3,0,2,0,0.0,5.0,106.0,0.0,21.0,18.0,69.0,520.0,1.0,1.0,-1.0
642,1587,09/08/2007,2007,1, Eastern Michigan, Ball State,16,38, Ball State,-22,-1,-7,-8,-1,0.0,-3.0,-151.0,1.0,18.0,-14.0,-46.0,-470.0,1.0,1.0,-13.0
643,1590,09/08/2007,2007,1, UCLA, BYU,27,17, UCLA,10,5,-4,-4,0,-2.0,-17.0,-265.0,-7.0,-54.0,12.0,66.0,-218.0,-1.0,0.0,-25.0
644,1592,09/08/2007,2007,1, Idaho, Cal Poly,20,13, Idaho,7,4,-1,2,-1,-2.0,-3.0,-74.0,1.0,6.0,-10.0,64.0,-438.0,-2.0,0.0,-2.0
645,1598,09/08/2007,2007,1, Oklahoma State, Florida Atlantic,42,6, Oklahoma State,36,7,-4,1,0,1.0,-3.0,80.0,2.0,32.0,5.0,205.0,-350.0,0.0,-1.0,-7.0
646,1606,09/08/2007,2007,1, Oklahoma, Miami (Florida),51,13, Oklahoma,38,10,-6,3,0,1.0,11.0,208.0,0.0,-19.0,10.0,64.0,388.0,1.0,0.0,4.0
647,1610,09/08/2007,2007,1, Wake Forest, Nebraska,17,20, Nebraska,-3,4,5,6,-1,-1.0,-12.0,-118.0,1.0,25.0,19.0,121.0,244.0,-1.0,0.0,-17.0
648,1613,09/08/2007,2007,1, Boston College, North Carolina State,37,17, Boston College,20,6,-1,-1,2,-2.0,-14.0,-209.0,1.0,8.0,15.0,175.0,-73.0,1.0,-4.0,-20.0
649,1614,09/08/2007,2007,1, SMU, North Texas,45,31, SMU,14,3,-3,-2,0,0.0,-16.0,-248.0,-2.0,4.0,11.0,169.0,120.0,-2.0,-2.0,-22.0
650,1615,09/08/2007,2007,1, Clemson, Louisiana-Monroe,49,26, Clemson,23,-4,-13,-8,-1,0.0,13.0,171.0,-6.0,-28.0,-25.0,-87.0,-642.0,0.0,0.0,4.0
651,1616,09/08/2007,2007,1, Arizona, Northern Arizona,45,24, Arizona,21,11,-1,3,-1,0.0,4.0,108.0,-8.0,-82.0,5.0,139.0,458.0,0.0,1.0,7.0
652,1618,09/08/2007,2007,1, Penn State, Notre Dame,31,10, Penn State,21,8,0,7,0,2.0,-5.0,-13.0,-7.0,-32.0,20.0,164.0,480.0,-1.0,0.0,-10.0
653,1625,09/08/2007,2007,1, Kansas State, San Jose State,34,14, Kansas State,20,5,-5,-1,-1,0.0,-3.0,52.0,-1.0,43.0,-4.0,80.0,-498.0,-2.0,2.0,-5.0
654,1630,09/08/2007,2007,1, Tennessee, Southern Mississippi,39,19, Tennessee,20,3,0,5,0,0.0,2.0,12.0,1.0,20.0,7.0,103.0,326.0,-1.0,-1.0,-5.0
655,1631,09/08/2007,2007,1, Iowa, Syracuse,35,0, Iowa,35,5,4,11,1,1.0,17.0,211.0,-2.0,-5.0,11.0,94.0,696.0,0.0,1.0,17.0
656,1632,09/08/2007,2007,1, Texas, TCU,34,13, Texas,21,3,-1,1,-1,-3.0,2.0,31.0,-5.0,-31.0,4.0,133.0,160.0,-3.0,1.0,1.0
657,1638,09/08/2007,2007,1, LSU, Virginia Tech,48,7, LSU,41,6,1,7,-1,0.0,13.0,223.0,0.0,-3.0,13.0,226.0,546.0,-2.0,-1.0,3.0
658,1639,09/08/2007,2007,1, Marshall, West Virginia,23,48, West Virginia,-25,-14,4,1,0,1.0,7.0,117.0,3.0,-2.0,-19.0,-241.0,-238.0,0.0,0.0,14.0
659,1641,09/08/2007,2007,1, UNLV, Wisconsin,13,20, Wisconsin,-7,-6,0,2,-1,0.0,9.0,120.0,-2.0,-18.0,-14.0,-162.0,-272.0,0.0,1.0,10.0
660,1642,09/13/2007,2007,1, Air Force, TCU,20,17, Air Force,3,2,-1,-2,2,-1.0,-12.0,-127.0,0.0,14.0,10.0,57.0,106.0,1.0,-1.0,-17.0
661,1645,09/15/2007,2007,1, Indiana, Akron,41,24, Indiana,17,7,2,3,1,-1.0,0.0,-113.0,-1.0,3.0,8.0,218.0,95.0,0.0,0.0,-3.0
662,1646,09/15/2007,2007,1, UAB, Alcorn St.,22,0, UAB,22,3,3,3,1,0.0,-5.0,-16.0,3.0,15.0,16.0,115.0,410.0,-1.0,-1.0,-4.0
663,1648,09/15/2007,2007,1, Navy, Ball State,31,34, Ball State,-3,9,-4,-6,2,2.0,-15.0,-213.0,0.0,2.0,23.0,259.0,18.0,3.0,-1.0,-25.0
664,1649,09/15/2007,2007,1, Georgia Tech, Boston College,10,24, Boston College,-14,-3,-1,-3,-2,-1.0,-10.0,-231.0,2.0,8.0,-5.0,-29.0,-340.0,-1.0,0.0,-5.0
665,1650,09/15/2007,2007,1, Tulsa, BYU,55,47, Tulsa,8,-4,-2,-4,-1,-2.0,-12.0,-47.0,-10.0,-107.0,-3.0,-52.0,-608.0,-2.0,-1.0,-21.0
666,1651,09/15/2007,2007,1, Penn State, Buffalo,45,24, Penn State,21,7,-4,3,-1,1.0,-9.0,-137.0,1.0,1.0,4.0,135.0,-318.0,-2.0,-1.0,-14.0
667,1657,09/15/2007,2007,1, Kent State, Delaware State,38,7, Kent State,31,8,0,6,-1,2.0,7.0,193.0,2.0,5.0,-5.0,84.0,-648.0,-3.0,0.0,12.0
668,1660,09/15/2007,2007,1, Miami (Florida), Florida International,23,9, Miami (Florida),14,3,0,2,0,1.0,4.0,119.0,2.0,10.0,3.0,45.0,-80.0,-1.0,0.0,5.0
669,1665,09/15/2007,2007,1, Oregon State, Idaho State,61,10, Oregon State,51,7,0,5,1,1.0,5.0,132.0,1.0,-15.0,12.0,139.0,220.0,1.0,-4.0,2.0
670,1666,09/15/2007,2007,1, Washington State, Idaho,45,28, Washington State,17,5,-5,-3,0,1.0,9.0,102.0,-4.0,-29.0,1.0,18.0,20.0,-1.0,-3.0,1.0
671,1667,09/15/2007,2007,1, Syracuse, Illinois,20,41, Illinois,-21,-11,5,0,2,0.0,4.0,93.0,-1.0,9.0,-17.0,-315.0,-33.0,3.0,0.0,9.0
672,1670,09/15/2007,2007,1, California, Louisiana Tech,42,12, California,30,3,-3,1,0,-1.0,3.0,77.0,-2.0,-16.0,-2.0,96.0,236.0,1.0,-1.0,3.0
673,1673,09/15/2007,2007,1, LSU, Middle Tennessee,44,0, LSU,44,7,-2,4,0,0.0,13.0,226.0,7.0,38.0,3.0,189.0,-138.0,-2.0,1.0,13.0
674,1677,09/15/2007,2007,1, Marshall, New Hampshire,35,48, New Hampshire,-13,-6,-2,-4,1,-1.0,15.0,186.0,0.0,6.0,-26.0,-126.0,-264.0,2.0,1.0,25.0
675,1678,09/15/2007,2007,1, Arizona, New Mexico,27,29, New Mexico,-2,-3,-6,-3,-1,1.0,1.0,119.0,0.0,26.0,-18.0,-56.0,-422.0,-1.0,0.0,11.0
676,1681,09/15/2007,2007,1, Texas A&M, Louisiana-Monroe,54,14, Texas A&M,40,1,1,0,4,0.0,4.0,104.0,-2.0,-15.0,-2.0,95.0,-60.0,4.0,-1.0,8.0
677,1683,09/15/2007,2007,1, Washington, Ohio State,14,33, Ohio State,-19,0,1,0,2,1.0,4.0,-14.0,-3.0,-31.0,-12.0,-121.0,-352.0,2.0,3.0,12.0
678,1691,09/15/2007,2007,1, East Carolina, Southern Mississippi,21,28, Southern Mississippi,-7,-2,1,-1,0,-2.0,2.0,-34.0,7.0,39.0,-6.0,-49.0,94.0,-1.0,0.0,7.0
679,1694,09/15/2007,2007,1, Connecticut, Temple,22,17, Connecticut,5,1,3,1,0,0.0,10.0,79.0,0.0,-18.0,10.0,-33.0,480.0,1.0,-1.0,10.0
680,1696,09/15/2007,2007,1, Rice, Texas Tech,24,59, Texas Tech,-35,2,0,-2,-2,1.0,-14.0,-269.0,-8.0,-104.0,15.0,-12.0,126.0,0.0,0.0,-10.0
681,1700,09/15/2007,2007,1, Wake Forest, Army,21,10, Wake Forest,11,3,-4,0,0,2.0,-5.0,-116.0,-3.0,-13.0,7.0,73.0,-132.0,0.0,-2.0,-22.0
682,1707,09/20/2007,2007,1, Miami (Florida), Texas A&M,34,17, Miami (Florida),17,1,2,2,2,1.0,9.0,133.0,-4.0,-11.0,7.0,29.0,242.0,1.0,-1.0,4.0
683,1709,09/21/2007,2007,1, Tulsa, Oklahoma,21,62, Oklahoma,-41,-11,3,-3,1,0.0,6.0,86.0,1.0,13.0,-10.0,-241.0,-2.0,2.0,1.0,14.0
684,1711,09/22/2007,2007,1, Tennessee, Arkansas State,48,27, Tennessee,21,2,-1,-1,0,-1.0,10.0,136.0,-3.0,-21.0,6.0,10.0,278.0,0.0,-1.0,4.0
685,1714,09/22/2007,2007,1, Buffalo, Baylor,21,34, Baylor,-13,-4,-2,-2,1,1.0,8.0,104.0,4.0,31.0,-15.0,-142.0,-308.0,0.0,2.0,1.0
686,1715,09/22/2007,2007,1, New Mexico, Sacramento State,58,0, New Mexico,58,7,2,4,2,-1.0,20.0,240.0,-1.0,-15.0,14.0,155.0,558.0,2.0,-2.0,17.0
687,1719,09/22/2007,2007,1, Pittsburgh, Connecticut,14,34, Connecticut,-20,-3,0,-3,2,1.0,19.0,103.0,6.0,37.0,-23.0,-43.0,-56.0,3.0,4.0,26.0
688,1721,09/22/2007,2007,1, West Virginia, East Carolina,48,7, West Virginia,41,10,1,5,0,0.0,13.0,148.0,-3.0,-10.0,21.0,291.0,488.0,0.0,-1.0,7.0
689,1722,09/22/2007,2007,1, North Texas, Florida Atlantic,20,30, Florida Atlantic,-10,8,-1,2,-2,0.0,17.0,-21.0,0.0,-13.0,-1.0,81.0,266.0,-3.0,3.0,16.0
690,1723,09/22/2007,2007,1, Kansas, Florida International,55,3, Kansas,52,3,-6,-1,0,-1.0,9.0,258.0,3.0,32.0,0.0,102.0,-298.0,0.0,-1.0,3.0
691,1724,09/22/2007,2007,1, Mississippi, Florida,24,30, Florida,-6,-11,-4,-6,-1,0.0,-1.0,49.0,-4.0,-57.0,-24.0,-166.0,-642.0,0.0,1.0,-2.0
692,1727,09/22/2007,2007,1, Eastern Michigan, Howard,38,15, Eastern Michigan,23,-9,-6,-8,1,-2.0,-7.0,37.0,-3.0,-24.0,-11.0,-142.0,-264.0,0.0,-2.0,-14.0
693,1728,09/22/2007,2007,1, Missouri, Illinois State,38,17, Missouri,21,7,-6,0,0,0.0,2.0,99.0,-2.0,10.0,-6.0,85.0,-946.0,-1.0,2.0,3.0
694,1731,09/22/2007,2007,1, Wisconsin, Iowa,17,13, Wisconsin,4,6,1,5,0,2.0,-5.0,-31.0,2.0,17.0,23.0,107.0,561.0,-1.0,1.0,-14.0
695,1732,09/22/2007,2007,1, Akron, Kent State,27,20, Akron,7,-2,5,2,1,-1.0,1.0,-43.0,4.0,41.0,1.0,-87.0,224.0,-1.0,-1.0,2.0
696,1735,09/22/2007,2007,1, Wake Forest, Maryland,31,24, Wake Forest,7,-6,-2,0,1,-1.0,11.0,104.0,2.0,12.0,-16.0,-22.0,-436.0,2.0,2.0,15.0
697,1736,09/22/2007,2007,1, UCF, Memphis,56,20, UCF,36,5,-3,3,1,3.0,1.0,115.0,-1.0,-7.0,23.0,183.0,544.0,0.0,0.0,-12.0
698,1737,09/22/2007,2007,1, Colorado, Miami (Ohio),42,0, Colorado,42,17,3,9,2,1.0,8.0,180.0,0.0,-6.0,46.0,315.0,1248.0,2.0,2.0,-2.0
699,1741,09/22/2007,2007,1, Central Michigan, North Dakota State,14,44, North Dakota State,-30,-2,-1,-3,0,1.0,3.0,-41.0,-7.0,-39.0,-19.0,-84.0,-766.0,4.0,2.0,17.0
700,1742,09/22/2007,2007,1, Idaho, Northern Illinois,35,42, Northern Illinois,-7,0,1,0,1,0.0,17.0,255.0,3.0,27.0,-4.0,-25.0,-8.0,4.0,2.0,37.0
701,1746,09/22/2007,2007,1, Michigan, Penn State,14,9, Michigan,5,6,3,5,-1,-1.0,1.0,1.0,-2.0,-3.0,27.0,65.0,584.0,-2.0,1.0,-1.0
702,1747,09/22/2007,2007,1, San Diego State, Portland State,52,17, San Diego State,35,3,-4,2,-2,-1.0,-20.0,29.0,3.0,36.0,15.0,109.0,-42.0,-2.0,-3.0,-27.0
703,1748,09/22/2007,2007,1, Minnesota, Purdue,31,45, Purdue,-14,6,4,1,3,3.0,-10.0,-101.0,-4.0,-31.0,4.0,66.0,-404.0,4.0,0.0,-4.0
704,1751,09/22/2007,2007,1, LSU, South Carolina,28,16, LSU,12,15,-2,-4,1,-1.0,-11.0,-174.0,3.0,19.0,23.0,273.0,342.0,-1.0,-1.0,-22.0
705,1752,09/22/2007,2007,1, Tulane, Southeastern Louisiana,35,27, Tulane,8,5,-5,0,-1,0.0,-19.0,-168.0,-5.0,-7.0,14.0,237.0,-366.0,-3.0,2.0,-18.0
706,1756,09/22/2007,2007,1, UTEP, Texas Southern,52,12, UTEP,40,6,-3,1,-1,0.0,-6.0,54.0,-2.0,16.0,9.0,111.0,-260.0,-3.0,-4.0,-13.0
707,1760,09/22/2007,2007,1, Boston College, Army,37,17, Boston College,20,12,-2,5,-1,0.0,20.0,156.0,-4.0,-29.0,8.0,158.0,566.0,-5.0,1.0,20.0
708,1762,09/22/2007,2007,1, USC, Washington State,47,14, USC,33,7,-7,0,0,0.0,9.0,119.0,3.0,26.0,8.0,143.0,364.0,-1.0,1.0,-5.0
709,1763,09/22/2007,2007,1, UCLA, Washington,44,31, UCLA,13,10,4,7,-1,1.0,1.0,-12.0,7.0,58.0,19.0,209.0,522.0,1.0,-1.0,-4.0
710,1765,09/22/2007,2007,1, Ohio, Wyoming,33,34, Wyoming,-1,-11,2,-2,-1,0.0,-11.0,81.0,0.0,-15.0,-14.0,-230.0,-202.0,0.0,-3.0,-7.0
711,1769,09/28/2007,2007,1, South Florida, West Virginia,21,13, South Florida,8,-3,-3,1,-2,-1.0,-12.0,-114.0,4.0,29.0,-10.0,-49.0,-556.0,-5.0,-1.0,-18.0
712,1777,09/29/2007,2007,1, Ball State, Buffalo,49,14, Ball State,35,10,3,5,0,-1.0,7.0,97.0,-7.0,-28.0,21.0,191.0,586.0,1.0,-1.0,10.0
713,1781,09/29/2007,2007,1, San Diego State, Cincinnati,23,52, Cincinnati,-29,-11,-3,-5,-2,1.0,3.0,28.0,-4.0,-16.0,-26.0,-198.0,-590.0,-2.0,-2.0,1.0
714,1785,09/29/2007,2007,1, Houston, East Carolina,35,37, East Carolina,-2,4,4,0,2,0.0,19.0,189.0,-1.0,7.0,6.0,-34.0,602.0,2.0,1.0,15.0
715,1787,09/29/2007,2007,1, Kentucky, Florida Atlantic,45,17, Kentucky,28,6,5,6,2,0.0,12.0,121.0,0.0,44.0,5.0,86.0,78.0,1.0,-1.0,7.0
716,1790,09/29/2007,2007,1, Iowa, Indiana,20,38, Indiana,-18,6,5,-1,3,0.0,5.0,-14.0,5.0,43.0,2.0,47.0,308.0,4.0,0.0,16.0
717,1792,09/29/2007,2007,1, Texas, Kansas State,21,41, Kansas State,-20,-2,0,-1,1,0.0,-2.0,40.0,-2.0,-18.0,-3.0,18.0,-184.0,2.0,4.0,5.0
718,1794,09/29/2007,2007,1, Tulane, LSU,9,34, LSU,-25,-1,0,-2,0,2.0,-5.0,-118.0,-11.0,-68.0,-5.0,-46.0,-188.0,0.0,0.0,0.0
719,1797,09/29/2007,2007,1, Rutgers, Maryland,24,34, Maryland,-10,-7,-8,-6,-1,2.0,7.0,91.0,0.0,-1.0,-36.0,-157.0,-834.0,-1.0,1.0,16.0
720,1802,09/29/2007,2007,1, Georgia, Mississippi,45,17, Georgia,28,5,-4,-1,-1,-1.0,-11.0,-84.0,-6.0,-62.0,12.0,170.0,-246.0,-1.0,-1.0,-13.0
721,1814,09/29/2007,2007,1, Oklahoma State, Sam Houston State,39,3, Oklahoma State,36,12,-6,1,0,1.0,-2.0,17.0,4.0,45.0,19.0,212.0,56.0,-2.0,1.0,-20.0
722,1815,09/29/2007,2007,1, Washington, USC,24,27, USC,-3,-3,-3,-3,0,0.0,-7.0,-146.0,-7.0,-97.0,-6.0,-124.0,-582.0,1.0,-1.0,-9.0
723,1820,09/29/2007,2007,1, Navy, Air Force,31,20, Navy,11,2,-1,-2,2,-1.0,-14.0,-158.0,-3.0,-40.0,4.0,65.0,-152.0,1.0,0.0,-16.0
724,1823,09/29/2007,2007,1, Bowling Green, Western Kentucky,41,21, Bowling Green,20,1,7,7,0,-1.0,21.0,199.0,0.0,-4.0,-14.0,-187.0,8.0,1.0,-4.0,27.0
725,1826,10/02/2007,2007,1, Memphis, Marshall,24,21, Memphis,3,-5,7,4,1,-1.0,7.0,126.0,2.0,5.0,1.0,-86.0,302.0,0.0,-1.0,14.0
726,1828,10/04/2007,2007,1, South Carolina, Kentucky,38,23, South Carolina,15,-6,2,3,-1,-2.0,-6.0,29.0,1.0,-5.0,-2.0,-71.0,-6.0,-2.0,-1.0,-10.0
727,1829,10/05/2007,2007,1, Louisville, Utah,35,44, Utah,-9,-7,4,3,-2,-1.0,14.0,145.0,-4.0,-10.0,-33.0,-234.0,-492.0,-1.0,0.0,25.0
728,1840,10/06/2007,2007,1, Baylor, Colorado,23,43, Colorado,-20,-3,0,1,0,0.0,19.0,117.0,-1.0,-34.0,-24.0,-102.0,-370.0,0.0,1.0,33.0
729,1841,10/06/2007,2007,1, Michigan, Eastern Michigan,33,22, Michigan,11,6,-6,-3,0,-2.0,0.0,35.0,5.0,46.0,1.0,120.0,-146.0,1.0,0.0,-8.0
730,1842,10/06/2007,2007,1, LSU, Florida,28,24, LSU,4,4,8,2,5,-1.0,2.0,-14.0,5.0,53.0,20.0,91.0,704.0,5.0,0.0,2.0
731,1843,10/06/2007,2007,1, Maryland, Georgia Tech,28,26, Maryland,2,-7,-5,-3,-1,0.0,-12.0,-54.0,-4.0,-40.0,-8.0,-87.0,-878.0,-1.0,0.0,-17.0
732,1844,10/06/2007,2007,1, Tennessee, Georgia,35,14, Tennessee,21,9,0,1,1,0.0,2.0,47.0,1.0,10.0,19.0,121.0,612.0,1.0,-1.0,-11.0
733,1849,10/06/2007,2007,1, Kansas State, Kansas,24,30, Kansas,-6,-5,2,-2,0,0.0,10.0,43.0,1.0,11.0,-18.0,-117.0,80.0,0.0,0.0,14.0
734,1851,10/06/2007,2007,1, Mississippi, Louisiana Tech,24,0, Mississippi,24,-7,-2,2,-1,-2.0,-1.0,16.0,-9.0,-87.0,-25.0,-85.0,-600.0,-3.0,3.0,1.0
735,1854,10/06/2007,2007,1, Indiana, Minnesota,40,20, Indiana,20,3,0,1,-1,0.0,0.0,-45.0,0.0,-4.0,13.0,116.0,608.0,-3.0,-1.0,-8.0
736,1855,10/06/2007,2007,1, Missouri, Nebraska,41,6, Missouri,35,4,-1,4,1,0.0,9.0,188.0,-1.0,22.0,11.0,121.0,200.0,0.0,-1.0,6.0
737,1856,10/06/2007,2007,1, Air Force, UNLV,31,14, Air Force,17,2,-7,-2,1,1.0,-15.0,-164.0,-4.0,-18.0,-5.0,125.0,-558.0,-1.0,0.0,-25.0
738,1860,10/06/2007,2007,1, Michigan State, Northwestern,41,48, Northwestern,-7,5,-9,-9,0,0.0,-21.0,-326.0,2.0,3.0,-2.0,196.0,-692.0,0.0,0.0,-18.0
739,1861,10/06/2007,2007,1, UCLA, Notre Dame,6,20, Notre Dame,-14,2,-2,1,-1,3.0,-2.0,99.0,3.0,32.0,-1.0,43.0,-244.0,0.0,4.0,10.0
