,game_id,year,week,day,away_team,home_team,stadium,temperature,humidity,wind_speed,wind_direction,conditions,surface,over_or_under,visitor_point_spread,away_score,home_score,winner,score_diff,1QP_diff,2QP_diff,3QP_diff,4QP_diff,RFD_diff,PFD_diff,IFD_diff,RY_diff,RA_diff,PY_diff,PA_diff,PC_diff,SK_diff,INT_diff,FUM_diff,PU_diff,GPY_diff,PR_diff,PRY_diff,KR_diff,KRY_diff,IR_diff,IRY_diff,PEN_diff,TOP_diff,TD_diff,TDR_diff,TDP_diff,TDT_diff,FGM_diff,FGAT_diff,FGY_diff,RZA_diff,RZC_diff,BRY_diff,BPY_diff,SRP_diff,S1RP_diff,S2RP_diff,S3RP_diff,SPP_diff,S1PP_diff,S2PP_diff,S3PP_diff,LEA_diff,LEY_diff,LTA_diff,LTY_diff,LGA_diff,LGY_diff,MDA_diff,MDY_diff,RGA_diff,RGY_diff,RTA_diff,RTY_diff,REA_diff,REY_diff,R1A_diff,R1Y_diff,R2A_diff,R2Y_diff,R3A_diff,R3Y_diff,QBA_diff,QBY_diff,SLA_diff,SLY_diff,SMA_diff,SMY_diff,SRA_diff,SRY_diff,DLA_diff,DLY_diff,DMA_diff,DMY_diff,DRA_diff,DRY_diff,WR1A_diff,WR1Y_diff,WR3A_diff,WR3Y_diff,TEA_diff,TEY_diff,RBA_diff,RBY_diff,SGA_diff,SGY_diff,P1A_diff,P1Y_diff,P2A_diff,P2Y_diff,P3A_diff,P3Y_diff,SPC_diff,MPC_diff,LPC_diff,Q1RA_diff,Q1RY_diff,Q1PA_diff,Q1PY_diff,LCRA_diff,LCRY_diff,LCPA_diff,LCPY_diff,RZRA_diff,RZRY_diff,RZPA_diff,RZPY_diff,SKY_diff,LBS_diff,DBS_diff,SFPY_diff,DRV_diff,NPY_diff,TB_diff,I20_diff,RTD_diff,LNR_diff,LNP_diff,LBR_diff,LBP_diff,DBR_diff,DBP_diff,NHA_diff,S3A_diff,S3C_diff,L3A_diff,L3C_diff,STF_diff,DP_diff,FSP_diff,OHP_diff,PBEP_diff,DLP_diff,DSP_diff,DMP_diff,PFN_diff
10,19,2000,2,SUN,ATL,DEN,Mile High Stadium,84.0,15.0,10.0,S,Sunny,Grass,46.0,4.0,14,42,DEN,28,13.0,14.0,1.0,0.0,10.0,8.0,-1.0,105.0,26.0,116.0,4.0,8.0,-4.0,0.0,-3.0,-2.0,-55.0,0.0,-17.0,-6.0,-219.0,0.0,0.0,-17.0,14.0,3.0,2.0,2.0,0.0,2.0,2.0,80.0,0.0,0.0,69.0,-19.0,12.0,3.0,7.0,2.0,9.0,4.0,3.0,2.0,3.0,29.0,5.0,49.0,4.0,5.0,6.0,34.0,8.0,11.0,1.0,-17.0,-1.0,-4.0,7.0,34.0,14.0,70.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,-24.0,5.0,65.0,-2.0,13.0,-9.0,-33.0,6.0,-15.0,-2.0,88.0,-4.0,43.0,0.0,8.0,0.0,7.0,7.0,5.0,68.0,0.0,0.0,0.0,0.0,5.0,30.0,-2.0,31.0,-19.0,1.0,-1.0,143.0,3.0,-92.0,1.0,0.0,-1.0,19.5,1.5,1.0,-2.0,2.5,8.5,0.0,2.0,2.0,-2.0,2.0,11.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-2.0
11,20,2000,2,SUN,WAS,DET,Pontiac Sliverdome,73.0,29.75,0.0,\N,Dome,AstroTurf,42.0,-5.5,10,15,DET,5,3.0,-4.0,0.0,6.0,0.0,-7.0,2.0,-41.0,0.0,-47.0,-4.0,-7.0,1.0,-2.0,0.0,-1.0,-21.0,0.0,2.0,-2.0,-71.0,2.0,84.0,-5.0,-2.0,-1.0,0.0,-1.0,0.0,4.0,4.0,169.0,0.0,0.0,-18.0,28.0,-1.0,1.0,0.0,-2.0,-8.0,-5.0,-1.0,-2.0,2.0,-17.0,-3.0,0.0,1.0,3.0,0.0,11.0,-2.0,-9.0,1.0,-11.0,1.0,-17.0,1.0,-8.0,1.0,-16.0,-2.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,82.0,-5.0,-35.0,-1.0,-16.0,-12.0,-82.0,-9.0,-113.0,-6.0,-43.0,1.0,19.0,2.0,-23.0,-2.0,-5.0,0.0,-5.0,-24.0,5.0,20.0,10.0,4.0,0.0,-2.0,2.0,-3.0,-1.0,-17.0,-4.0,-1.0,0.0,57.0,0.0,-19.0,0.0,0.0,0.0,4.0,-1.5,2.0,-5.5,-6.0,0.0,0.0,-1.0,-2.0,4.0,0.0,4.0,0.0,-1.0,2.0,3.0,-1.0,0.0,-2.0,0.0
12,25,2000,2,SUN,CAR,SF,3COM Park,63.0,76.0,6.0,NE,Sunny,Grass,49.0,-3.0,38,22,CAR,-16,-14.0,-14.0,-3.0,15.0,1.0,-8.0,1.0,-3.0,-13.0,-56.0,8.0,-2.0,0.0,0.0,1.0,1.0,83.0,0.0,-4.0,5.0,74.0,0.0,28.0,17.0,-12.0,-2.0,0.0,-2.0,0.0,-1.0,-1.0,-24.0,0.0,0.0,18.0,-63.0,-3.0,-3.0,1.0,-1.0,-6.0,-3.0,-2.0,-1.0,-1.0,-5.0,-3.0,-10.0,0.0,-1.0,-4.0,23.0,-2.0,6.0,0.0,33.0,-3.0,-49.0,-10.0,-4.0,0.0,10.0,-3.0,-9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-104.0,9.0,98.0,-6.0,-87.0,8.0,36.0,1.0,0.0,5.0,-15.0,-1.0,-71.0,4.0,30.0,1.0,-2.0,-1.0,-4.0,-13.0,-3.0,-72.0,0.0,0.0,0.0,0.0,-2.0,-8.0,-2.0,-22.0,-1.0,-1.0,-1.0,22.0,-1.0,39.0,2.0,0.0,0.0,3.5,0.0,-5.5,0.0,-7.0,0.0,0.0,0.0,-3.0,-1.0,0.0,-4.0,0.0,0.0,5.0,1.0,-1.0,1.0,-2.0,1.0
13,26,2000,2,SUN,STL,SEA,Husky Stadium,55.0,100.0,3.0,W,Cloudy,FieldTurf,47.5,-8.0,37,34,STL,-3,0.0,-3.0,3.0,-3.0,0.0,-4.0,0.0,4.0,2.0,-140.0,-16.0,-15.0,2.0,1.0,1.0,0.0,5.0,1.0,13.0,1.0,58.0,-1.0,75.0,-6.0,-7.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-61.0,0.0,0.0,3.0,-104.0,1.0,2.0,-1.0,0.0,-11.0,-2.0,-5.0,-4.0,2.0,18.0,1.0,2.0,1.0,-13.0,3.0,5.0,1.0,6.0,-5.0,-19.0,-1.0,8.0,2.0,24.0,-2.0,-8.0,2.0,-9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-86.0,-8.0,-65.0,0.0,38.0,-5.0,-28.0,-10.0,-71.0,-3.0,-18.0,-5.0,-55.0,-6.0,-67.0,-9.0,-4.0,-2.0,-1.0,10.0,0.0,-5.0,4.0,34.0,-3.0,-32.0,3.0,15.0,-4.0,-29.0,-1.0,1.5,0.0,54.0,1.0,18.0,0.0,0.0,0.0,4.5,-2.5,-4.0,-0.5,1.5,-12.0,0.0,0.0,-1.0,-1.0,0.0,2.0,7.0,-3.0,1.0,-1.0,0.0,-1.0,-1.0,0.0
14,28,2000,2,SUN,KC,TEN,Adelphia Coliseum,80.0,84.0,13.0,N,Cloudy,Grass,38.0,9.0,14,17,TEN,3,0.0,0.0,0.0,0.0,4.0,7.0,-2.0,59.0,-4.0,105.0,15.0,10.0,1.0,2.0,1.0,-3.0,-114.0,3.0,37.0,0.0,29.0,-2.0,-80.0,-2.0,3.0,0.0,0.0,1.0,-1.0,1.0,0.0,36.0,0.0,0.0,50.0,57.0,3.0,2.0,1.0,0.0,10.0,8.0,-1.0,3.0,-5.0,5.0,-2.0,4.0,0.0,0.0,9.0,12.0,1.0,2.0,-6.0,9.0,-1.0,-6.0,2.0,68.0,-3.0,-10.0,-3.0,-32.0,5.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,-3.0,-4.0,10.0,51.0,3.0,15.0,20.0,136.0,7.0,86.0,5.0,2.0,4.0,17.0,4.0,5.0,1.0,-4.0,-17.0,3.0,1.0,3.0,35.0,13.0,91.0,-9.0,-13.0,5.0,-17.0,6.0,0.0,0.0,42.0,3.0,-98.0,1.0,0.0,0.0,0.5,1.5,0.5,4.5,-5.0,2.0,0.0,0.0,1.0,1.0,3.0,-9.0,-7.0,-1.0,2.0,-2.0,-3.0,2.0,-2.0,0.0
15,29,2000,2,SN,DAL,ARI,Sun Devil Stadium,100.0,26.0,7.0,VAR,\N,Grass,38.5,3.0,31,32,ARI,1,-4.0,-4.0,7.0,2.0,2.0,1.0,1.0,9.0,10.0,-16.0,-10.0,-6.0,1.0,0.0,-1.0,0.0,-21.0,-1.0,-58.0,-1.0,32.0,0.0,0.0,-87.0,3.0,-1.0,1.0,-1.0,0.0,3.0,3.0,115.0,0.0,0.0,-39.0,-23.0,5.0,5.0,0.0,0.0,0.0,-2.0,3.0,-1.0,-1.0,-18.0,-2.0,0.0,1.0,-7.0,4.0,10.0,1.0,10.0,5.0,1.0,2.0,12.0,9.0,19.0,2.0,-9.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,19.0,-7.0,-34.0,-3.0,12.0,1.0,17.0,-6.0,29.0,0.0,-6.0,-3.0,-42.0,-5.0,1.0,-2.0,10.0,29.0,5.0,41.0,0.0,0.0,-11.0,-2.0,9.0,9.0,2.0,32.0,16.0,0.0,0.0,46.0,2.0,-79.0,0.0,-2.0,-1.0,2.5,-1.0,3.0,-0.5,3.5,-3.5,0.0,-1.0,0.0,-3.0,-2.0,4.0,0.0,0.0,1.0,0.0,1.0,-4.0,0.0,-2.0
16,30,2000,2,MN,NE,NYJ,The Meadowlands,72.0,76.0,5.0,S,Fair,Grass,40.0,5.0,19,20,NYJ,1,4.0,-9.0,0.0,6.0,-2.0,0.0,-1.0,-39.0,-19.0,78.0,-7.0,-9.0,-4.0,1.0,0.0,2.0,146.0,-2.0,-88.0,3.0,33.0,-1.0,-24.0,61.0,-16.0,2.0,0.0,2.0,0.0,-4.0,-5.0,-130.0,0.0,0.0,3.0,126.0,-7.0,-4.0,-3.0,0.0,-5.0,0.0,1.0,-6.0,-3.0,4.0,-2.0,-5.0,-2.0,-5.0,0.0,7.0,-3.0,4.0,-7.0,-40.0,-2.0,-3.0,-10.0,-20.0,-6.0,-8.0,-3.0,-10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,63.0,0.0,-9.0,-7.0,-35.0,1.0,33.0,1.0,0.0,3.0,121.0,-6.0,8.0,-8.0,-51.0,-6.0,-6.0,3.0,3.0,3.0,-1.0,10.0,-8.0,-13.0,-14.0,33.0,-3.0,1.0,-7.0,-6.0,-26.0,-3.5,0.0,-49.0,1.0,58.0,0.0,1.0,0.0,-5.0,0.0,-11.0,-1.0,-2.0,-12.0,0.0,-2.0,-2.0,-4.0,-1.0,-9.0,0.0,0.0,2.0,1.0,-1.0,0.0,-1.0,0.0
17,32,2000,3,SUN,NYG,CHI,Soldier Field,79.0,40.0,8.0,W,Sunny,Grass,43.0,1.5,14,7,NYG,-7,-7.0,7.0,-7.0,0.0,-9.0,-2.0,0.0,-125.0,-24.0,-61.0,2.0,-1.0,2.0,0.0,0.0,3.0,141.0,-1.0,-6.0,2.0,59.0,0.0,0.0,15.0,-16.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-49.0,-76.0,-16.0,-5.0,-9.0,-2.0,-1.0,-1.0,3.0,-3.0,-7.0,-32.0,0.0,5.0,0.0,-23.0,1.0,4.0,-5.0,-12.0,-2.0,-7.0,-11.0,-64.0,-8.0,-33.0,-14.0,-80.0,-2.0,-16.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,8.0,-6.0,-2.0,-30.0,-7.0,-55.0,13.0,26.0,-1.0,-18.0,5.0,0.0,0.0,-43.0,0.0,3.0,-4.0,-3.0,-23.0,-3.0,-34.0,-5.0,-12.0,4.0,-7.0,-7.0,-17.0,1.0,11.0,14.0,1.0,0.0,-182.0,-1.0,135.0,0.0,1.0,0.0,-5.0,1.0,-5.0,-5.5,-12.0,3.5,0.0,3.0,-1.0,0.0,-2.0,-3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,3.0,1.0
18,34,2000,3,SUN,TB,DET,Pontiac Sliverdome,70.0,55.0,0.0,\N,Dome,AstroTurf,34.0,-3.0,31,10,TB,-21,-11.0,0.0,-3.0,-7.0,-8.0,1.0,-2.0,-104.0,-28.0,15.0,6.0,8.0,7.0,2.0,1.0,1.0,-14.0,-1.0,-25.0,5.0,203.0,-2.0,-49.0,6.0,-12.0,-3.0,-3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-15.0,-47.0,-17.0,-7.0,-6.0,-4.0,7.0,9.0,2.0,-4.0,-4.0,-2.0,-3.0,-1.0,-3.0,-6.0,-13.0,-82.0,-3.0,-10.0,-1.0,-1.0,-1.0,-7.0,-12.0,-43.0,-10.0,-38.0,-6.0,-28.0,-3.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,5.0,29.0,2.0,59.0,3.0,-10.0,4.0,-55.0,7.0,117.0,3.0,50.0,3.0,-147.0,0.0,8.0,0.0,-2.0,-24.0,-1.0,-47.0,0.0,0.0,0.0,0.0,-15.0,-35.0,-4.0,-31.0,51.0,0.0,0.0,-120.0,0.0,-39.0,0.0,-1.0,0.0,-8.5,2.0,-9.0,7.0,-7.5,-1.0,0.0,-3.0,-2.0,0.0,-4.0,-10.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0
19,36,2000,3,SUN,CIN,JAC,Alltel Stadium,71.0,43.0,5.0,NE,Chance Rain,Grass,40.0,13.5,0,13,JAC,13,10.0,0.0,0.0,3.0,0.0,2.0,-1.0,13.0,6.0,-2.0,-9.0,2.0,-1.0,-1.0,-2.0,0.0,2.0,-3.0,-14.0,-3.0,-60.0,1.0,48.0,32.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,49.0,0.0,0.0,5.0,-32.0,-3.0,-2.0,1.0,-2.0,2.0,-1.0,2.0,1.0,-1.0,6.0,1.0,-3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,20.0,0.0,16.0,0.0,-23.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,-7.0,-31.0,-2.0,4.0,-7.0,-36.0,3.0,12.0,-5.0,7.0,-3.0,-34.0,-2.0,22.0,1.0,2.0,-1.0,6.0,32.0,5.0,49.0,0.0,0.0,0.0,0.0,9.0,10.0,8.0,30.0,-5.0,0.0,1.0,409.0,1.0,8.0,-1.0,2.0,0.0,-0.5,-2.0,5.5,0.0,-2.0,1.0,0.0,0.0,-1.0,-4.0,-1.0,-2.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,3.0,0.0
20,38,2000,3,SUN,MIN,NE,Foxboro Stadium,70.0,50.0,15.0,W,Partly Cloudy,Grass,43.0,3.0,21,13,MIN,-8,0.0,-14.0,0.0,6.0,-4.0,1.0,-2.0,-51.0,-25.0,3.0,7.0,2.0,-1.0,0.0,-1.0,-1.0,-53.0,2.0,27.0,1.0,37.0,0.0,0.0,3.0,-18.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-43.0,-11.0,-2.0,-5.0,-4.0,3.0,5.0,0.0,-2.0,2.0,1.0,0.0,-12.0,-2.0,-3.0,-14.0,-6.0,-5.0,-18.0,-3.0,0.0,-3.0,-12.0,-12.0,2.0,-9.0,-37.0,-4.0,-15.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,44.0,-1.0,-39.0,-1.0,-8.0,0.0,16.0,-10.0,-56.0,8.0,64.0,-2.0,-10.0,0.0,-51.0,0.0,1.0,1.0,-14.0,-65.0,-5.0,-31.0,-5.0,8.0,6.0,37.0,-5.0,-25.0,7.0,7.0,10.0,-2.0,1.0,163.0,0.0,-26.0,0.0,2.0,0.0,-9.5,1.0,-8.0,4.5,-2.5,-1.5,0.0,-5.0,-3.0,1.0,-2.0,-3.0,0.0,-1.0,0.0,2.0,1.0,3.0,1.0,0.0
21,39,2000,3,SUN,BUF,NYJ,Giants Stadium,68.0,74.0,12.0,SW,\N,Grass,37.5,0.0,14,27,NYJ,13,0.0,7.0,3.0,3.0,1.0,-2.0,0.0,12.0,12.0,-86.0,-4.0,-5.0,-2.0,0.0,-3.0,0.0,35.0,0.0,5.0,-3.0,23.0,0.0,-1.0,-56.0,6.0,1.0,1.0,-1.0,0.0,2.0,2.0,78.0,0.0,0.0,-4.0,-56.0,5.0,2.0,1.0,2.0,-5.0,-3.0,-1.0,-1.0,4.0,13.0,-4.0,-10.0,5.0,10.0,1.0,-10.0,0.0,1.0,2.0,20.0,4.0,-12.0,5.0,-2.0,1.0,5.0,6.0,9.0,-2.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-49.0,-3.0,-62.0,-5.0,-86.0,5.0,62.0,-17.0,-116.0,-5.0,-40.0,0.0,27.0,-1.0,-60.0,2.0,-6.0,-1.0,-4.0,-26.0,-3.0,-25.0,0.0,0.0,0.0,0.0,6.0,3.0,-2.0,-16.0,-17.0,-2.0,0.0,201.0,2.0,0.0,2.0,0.0,1.0,3.5,0.5,8.0,-1.5,1.5,-3.0,0.0,3.0,2.0,6.0,2.0,9.0,0.0,-1.0,-2.0,-3.0,0.0,0.0,1.0,0.0
22,40,2000,3,SUN,DEN,OAK,Network Associates Coliseum,79.0,55.0,9.0,NW,Sunny,Grass,43.5,3.0,33,24,DEN,-9,-10.0,10.0,-3.0,-6.0,-5.0,-3.0,-1.0,-59.0,-19.0,-65.0,-10.0,-8.0,2.0,2.0,1.0,1.0,93.0,-1.0,-8.0,2.0,64.0,-2.0,-14.0,21.0,-14.0,0.0,0.0,0.0,-1.0,-3.0,-2.0,-80.0,0.0,0.0,-3.0,-34.0,-7.0,-3.0,-2.0,-2.0,-7.0,-3.0,-1.0,-3.0,-4.0,-45.0,-4.0,-30.0,-2.0,1.0,-4.0,17.0,0.0,-5.0,-4.0,-15.0,-1.0,5.0,-7.0,-71.0,-8.0,19.0,-4.0,-20.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-63.0,3.0,0.0,-5.0,-7.0,2.0,16.0,0.0,0.0,-2.0,-12.0,0.0,6.0,-6.0,-59.0,-4.0,-5.0,1.0,-5.0,-36.0,-3.0,-45.0,-3.0,-24.0,-1.0,-10.0,-5.0,-25.0,-7.0,-10.0,11.0,2.0,0.0,-40.0,-1.0,85.0,0.0,1.0,0.0,-8.5,0.5,-6.5,-2.0,-1.0,-6.5,0.0,-4.0,-3.0,-3.0,-1.0,-2.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0
23,41,2000,3,SUN,NO,SEA,Husky Stadium,68.0,80.0,3.0,VAR,Sunny,FieldTurf,40.0,5.5,10,20,SEA,10,0.0,-3.0,3.0,10.0,2.0,6.0,1.0,13.0,2.0,22.0,5.0,8.0,2.0,1.0,0.0,-2.0,-81.0,3.0,15.0,-2.0,-49.0,-1.0,0.0,-8.0,10.0,1.0,1.0,0.0,0.0,1.0,2.0,53.0,0.0,0.0,-13.0,0.0,1.0,1.0,1.0,-1.0,5.0,1.0,3.0,1.0,5.0,29.0,2.0,23.0,2.0,11.0,-4.0,-33.0,1.0,1.0,-5.0,-23.0,1.0,5.0,7.0,16.0,-2.0,-2.0,-3.0,-1.0,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,-1.0,-34.0,6.0,38.0,4.0,31.0,-22.0,-109.0,1.0,-1.0,6.0,53.0,0.0,-21.0,3.0,5.0,0.0,-6.0,-24.0,0.0,-8.0,8.0,41.0,5.0,62.0,3.0,24.0,2.0,5.0,12.0,1.0,-1.0,57.0,0.0,-66.0,0.0,1.0,0.0,3.5,-0.5,-2.0,1.5,-0.5,8.0,0.0,-2.0,-2.0,1.0,0.0,-4.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0
24,42,2000,3,SUN,SF,STL,Trans World Dome,74.0,80.5,0.0,\N,Dome,AstroTurf,56.5,17.0,24,41,STL,17,-4.0,4.0,7.0,10.0,4.0,8.0,4.0,29.0,7.0,99.0,0.0,2.0,1.0,0.0,0.0,-3.0,-86.0,1.0,-12.0,0.0,-10.0,0.0,11.0,-28.0,6.0,2.0,3.0,-1.0,0.0,1.0,1.0,51.0,0.0,0.0,-21.0,-15.0,9.0,6.0,4.0,-1.0,6.0,6.0,-2.0,2.0,2.0,17.0,1.0,8.0,2.0,15.0,0.0,-32.0,-1.0,-3.0,0.0,-8.0,3.0,32.0,4.0,32.0,5.0,12.0,-2.0,-15.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,112.0,4.0,-2.0,0.0,-2.0,-1.0,-22.0,-2.0,-34.0,8.0,157.0,-7.0,-62.0,0.0,-14.0,-4.0,4.0,2.0,2.0,0.0,4.0,-12.0,5.0,44.0,2.0,32.0,6.0,20.0,3.0,17.0,5.0,0.0,0.0,-20.0,0.0,-98.0,0.0,-1.0,0.0,2.5,1.5,-2.0,-2.0,3.5,2.5,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-3.0,-3.0,0.0
25,43,2000,3,SN,BAL,MIA,Pro Player Stadium,80.0,81.0,10.0,W,Cloudy,Grass,33.0,-3.0,6,19,MIA,13,3.0,3.0,4.0,3.0,0.0,-1.0,-2.0,-9.0,13.0,8.0,-15.0,-8.0,-5.0,0.0,0.0,-1.0,-19.0,3.0,59.0,-3.0,-54.0,0.0,40.0,18.0,2.0,2.0,1.0,1.0,0.0,0.0,-1.0,23.0,0.0,0.0,-38.0,18.0,4.0,4.0,-2.0,2.0,-5.0,-5.0,-1.0,1.0,1.0,4.0,-1.0,3.0,0.0,-36.0,4.0,17.0,2.0,6.0,6.0,26.0,1.0,-23.0,7.0,-14.0,4.0,-9.0,2.0,20.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,8.0,0.0,0.0,-10.0,-26.0,-3.0,-11.0,5.0,36.0,-12.0,5.0,-6.0,-38.0,-2.0,41.0,-4.0,-3.0,-1.0,7.0,36.0,-3.0,10.0,0.0,0.0,0.0,0.0,-2.0,-8.0,-8.0,14.0,-37.0,0.0,-1.0,16.0,0.0,-20.0,3.0,0.0,0.0,5.5,0.5,8.0,-6.0,-0.5,-3.5,0.0,-2.0,-1.0,-1.0,1.0,4.0,0.0,2.0,-1.0,1.0,-4.0,2.0,1.0,-1.0
26,45,2000,4,SUN,GB,ARI,Sun Devil Stadium,87.0,16.0,6.0,VAR,\N,Grass,41.5,2.5,29,3,GB,-26,-7.0,-7.0,-6.0,-6.0,-8.0,-4.0,1.0,-149.0,-22.0,-98.0,11.0,3.0,0.0,4.0,-1.0,4.0,207.0,-2.0,-8.0,5.0,123.0,-4.0,-24.0,-48.0,-13.0,-2.0,-1.0,-1.0,0.0,-4.0,-4.0,-161.0,0.0,0.0,-95.0,-127.0,-10.0,-3.0,-6.0,-1.0,0.0,2.0,-4.0,2.0,-2.0,-27.0,-6.0,-24.0,-4.0,-18.0,-3.0,-8.0,0.0,-6.0,-2.0,-11.0,-5.0,-55.0,-16.0,-55.0,-4.0,-85.0,-2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-31.0,4.0,11.0,-6.0,-45.0,5.0,-34.0,13.0,37.0,7.0,-48.0,-1.0,-75.0,5.0,25.0,5.0,3.0,-5.0,1.0,-18.0,-2.0,-52.0,0.0,0.0,0.0,0.0,-2.0,-26.0,-4.0,9.0,-1.0,0.0,0.0,-31.0,0.0,179.0,1.0,2.0,0.0,-9.0,-1.0,-10.0,0.0,1.0,4.0,0.0,-1.0,-1.0,2.0,1.0,-2.0,0.0,-1.0,-4.0,0.0,-1.0,0.0,-1.0,0.0
27,46,2000,4,SUN,STL,ATL,Georgia Dome,81.0,51.5,0.0,\N,Dome,AstroTurf,56.0,-7.0,41,20,STL,-21,4.0,-8.0,-10.0,-7.0,0.0,5.0,-1.0,-6.0,-4.0,-103.0,19.0,10.0,5.0,1.0,1.0,2.0,79.0,-3.0,1.0,2.0,32.0,-1.0,-3.0,-48.0,5.0,-3.0,1.0,-3.0,-1.0,0.0,0.0,22.0,0.0,0.0,2.0,-165.0,-2.0,-1.0,-1.0,0.0,8.0,4.0,2.0,2.0,-4.0,-10.0,2.0,7.0,0.0,0.0,3.0,25.0,0.0,0.0,-2.0,-22.0,-3.0,-6.0,-1.0,-4.0,0.0,13.0,-3.0,-15.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-97.0,0.0,-12.0,5.0,84.0,1.0,4.0,1.0,20.0,8.0,-13.0,7.0,20.0,9.0,-59.0,3.0,7.0,0.0,4.0,6.0,2.0,-53.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,-3.0,31.0,0.5,1.0,-13.0,2.0,100.0,-1.0,-1.0,0.0,-5.5,0.0,3.0,9.0,-2.5,3.0,0.0,1.0,2.0,3.0,0.0,1.0,-7.0,0.0,1.0,2.0,-3.0,1.0,-3.0,-1.0
28,47,2000,4,SUN,CIN,BAL,PSINet Stadium,70.0,87.0,8.0,SW,Cloudy,Grass,32.5,12.5,0,37,BAL,37,10.0,14.0,3.0,10.0,5.0,12.0,3.0,172.0,22.0,125.0,15.0,7.0,-4.0,-2.0,-1.0,-3.0,-113.0,1.0,28.0,-7.0,-121.0,2.0,2.0,37.0,17.0,4.0,2.0,2.0,0.0,3.0,3.0,86.0,0.0,0.0,61.0,26.0,18.0,10.0,9.0,-1.0,7.0,-3.0,0.0,10.0,-1.0,-3.0,2.0,38.0,2.0,31.0,11.0,56.0,3.0,30.0,3.0,8.0,2.0,12.0,13.0,87.0,11.0,85.0,-2.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,26.0,8.0,40.0,3.0,31.0,-1.0,62.0,4.0,8.0,1.0,16.0,6.0,101.0,0.0,3.0,4.0,10.0,31.0,9.0,90.0,0.0,0.0,0.0,0.0,16.0,53.0,13.0,45.0,-15.0,-2.0,0.0,170.0,1.0,-85.0,0.0,-1.0,0.0,0.5,0.5,13.5,3.5,6.0,0.0,0.0,-1.0,0.0,5.0,6.0,-1.0,0.0,3.0,1.0,0.0,-1.0,-3.0,1.0,1.0
